neighbourhood_group,price
Brooklyn,70
Brooklyn,56
Brooklyn,170
Brooklyn,75
Brooklyn,65
Brooklyn,150
Brooklyn,62
Brooklyn,115
Brooklyn,34
Brooklyn,70
Brooklyn,89
Brooklyn,115
Brooklyn,58
Brooklyn,38
Brooklyn,250
Brooklyn,35
Brooklyn,65
Brooklyn,150
Brooklyn,270
Brooklyn,150
Brooklyn,175
Brooklyn,40
Brooklyn,125
Brooklyn,75
Brooklyn,85
Brooklyn,185
Brooklyn,50
Brooklyn,65
Brooklyn,195
Brooklyn,120
Brooklyn,189
Brooklyn,60
Brooklyn,85
Brooklyn,145
Brooklyn,152
Brooklyn,99
Brooklyn,40
Brooklyn,157
Brooklyn,1000
Brooklyn,72
Brooklyn,90
Brooklyn,350
Brooklyn,71
Brooklyn,49
Brooklyn,140
Brooklyn,70
Brooklyn,125
Brooklyn,150
Brooklyn,65
Brooklyn,65
Brooklyn,44
Brooklyn,100
Brooklyn,130
Brooklyn,120
Brooklyn,85
Brooklyn,60
Brooklyn,35
Brooklyn,179
Brooklyn,135
Brooklyn,104
Brooklyn,60
Brooklyn,170
Brooklyn,90
Brooklyn,55
Brooklyn,200
Brooklyn,70
Brooklyn,180
Brooklyn,200
Brooklyn,110
Brooklyn,105
Brooklyn,200
Brooklyn,104
Brooklyn,75
Brooklyn,109
Brooklyn,90
Brooklyn,55
Brooklyn,60
Brooklyn,125
Brooklyn,35
Brooklyn,120
Brooklyn,100
Brooklyn,259
Brooklyn,89
Brooklyn,75
Brooklyn,135
Brooklyn,200
Brooklyn,150
Brooklyn,42
Brooklyn,75
Brooklyn,150
Brooklyn,100
Brooklyn,50
Brooklyn,70
Brooklyn,39
Brooklyn,60
Brooklyn,149
Brooklyn,110
Brooklyn,150
Brooklyn,30
Brooklyn,190
Brooklyn,36
Brooklyn,79
Brooklyn,199
Brooklyn,64
Brooklyn,75
Brooklyn,100
Brooklyn,65
Brooklyn,120
Brooklyn,300
Brooklyn,75
Brooklyn,113
Brooklyn,44
Brooklyn,90
Brooklyn,150
Brooklyn,66
Brooklyn,65
Brooklyn,70
Brooklyn,300
Brooklyn,45
Brooklyn,65
Brooklyn,130
Brooklyn,111
Brooklyn,65
Brooklyn,200
Brooklyn,225
Brooklyn,175
Brooklyn,115
Brooklyn,90
Brooklyn,45
Brooklyn,80
Brooklyn,50
Brooklyn,65
Brooklyn,89
Brooklyn,200
Brooklyn,185
Brooklyn,120
Brooklyn,80
Brooklyn,55
Brooklyn,82
Brooklyn,150
Brooklyn,121
Brooklyn,45
Brooklyn,200
Brooklyn,120
Brooklyn,49
Brooklyn,110
Brooklyn,199
Brooklyn,175
Brooklyn,295
Brooklyn,118
Brooklyn,85
Brooklyn,53
Brooklyn,60
Brooklyn,50
Brooklyn,150
Brooklyn,90
Brooklyn,55
Brooklyn,90
Brooklyn,140
Brooklyn,85
Brooklyn,225
Brooklyn,75
Brooklyn,50
Brooklyn,95
Brooklyn,48
Brooklyn,50
Brooklyn,100
Brooklyn,245
Brooklyn,45
Brooklyn,60
Brooklyn,47
Brooklyn,202
Brooklyn,45
Brooklyn,102
Brooklyn,55
Brooklyn,525
Brooklyn,45
Brooklyn,59
Brooklyn,69
Brooklyn,300
Brooklyn,50
Brooklyn,150
Brooklyn,57
Brooklyn,50
Brooklyn,100
Brooklyn,65
Brooklyn,50
Brooklyn,40
Brooklyn,250
Brooklyn,33
Brooklyn,46
Brooklyn,76
Brooklyn,129
Brooklyn,100
Brooklyn,58
Brooklyn,50
Brooklyn,44
Brooklyn,95
Brooklyn,249
Brooklyn,700
Brooklyn,45
Brooklyn,140
Brooklyn,99
Brooklyn,75
Brooklyn,60
Brooklyn,119
Brooklyn,400
Brooklyn,95
Brooklyn,45
Brooklyn,150
Brooklyn,105
Brooklyn,150
Brooklyn,105
Brooklyn,109
Brooklyn,750
Brooklyn,146
Brooklyn,120
Brooklyn,125
Brooklyn,100
Brooklyn,75
Brooklyn,155
Brooklyn,144
Brooklyn,25
Brooklyn,65
Brooklyn,99
Brooklyn,250
Brooklyn,55
Brooklyn,36
Brooklyn,69
Brooklyn,249
Brooklyn,57
Brooklyn,370
Brooklyn,55
Brooklyn,40
Brooklyn,65
Brooklyn,46
Brooklyn,55
Brooklyn,130
Brooklyn,73
Brooklyn,41
Brooklyn,175
Brooklyn,140
Brooklyn,10000
Brooklyn,300
Brooklyn,38
Brooklyn,220
Brooklyn,250
Brooklyn,115
Brooklyn,62
Brooklyn,60
Brooklyn,138
Brooklyn,120
Brooklyn,41
Brooklyn,35
Brooklyn,215
Brooklyn,79
Brooklyn,130
Brooklyn,55
Brooklyn,75
Brooklyn,42
Brooklyn,125
Brooklyn,60
Brooklyn,35
Brooklyn,150
Brooklyn,60
Brooklyn,120
Brooklyn,55
Brooklyn,75
Brooklyn,85
Brooklyn,185
Brooklyn,100
Brooklyn,40
Brooklyn,150
Brooklyn,113
Brooklyn,45
Brooklyn,225
Brooklyn,325
Brooklyn,359
Brooklyn,67
Brooklyn,25
Brooklyn,100
Brooklyn,60
Brooklyn,55
Brooklyn,175
Brooklyn,200
Brooklyn,200
Brooklyn,57
Brooklyn,145
Brooklyn,80
Brooklyn,70
Brooklyn,90
Brooklyn,115
Brooklyn,200
Brooklyn,83
Brooklyn,160
Brooklyn,40
Brooklyn,50
Brooklyn,85
Brooklyn,100
Brooklyn,57
Brooklyn,104
Brooklyn,53
Brooklyn,115
Brooklyn,139
Brooklyn,150
Brooklyn,280
Brooklyn,45
Brooklyn,70
Brooklyn,150
Brooklyn,130
Brooklyn,100
Brooklyn,55
Brooklyn,50
Brooklyn,103
Brooklyn,50
Brooklyn,54
Brooklyn,50
Brooklyn,59
Brooklyn,150
Brooklyn,80
Brooklyn,85
Brooklyn,185
Brooklyn,85
Brooklyn,75
Brooklyn,89
Brooklyn,57
Brooklyn,150
Brooklyn,50
Brooklyn,29
Brooklyn,100
Brooklyn,45
Brooklyn,49
Brooklyn,45
Brooklyn,66
Brooklyn,33
Brooklyn,70
Brooklyn,106
Brooklyn,175
Brooklyn,360
Brooklyn,119
Brooklyn,189
Brooklyn,68
Brooklyn,45
Brooklyn,38
Brooklyn,100
Brooklyn,80
Brooklyn,40
Brooklyn,50
Brooklyn,54
Brooklyn,300
Brooklyn,41
Brooklyn,199
Brooklyn,240
Brooklyn,91
Brooklyn,55
Brooklyn,75
Brooklyn,44
Brooklyn,100
Brooklyn,140
Brooklyn,199
Brooklyn,82
Brooklyn,85
Brooklyn,49
Brooklyn,280
Brooklyn,80
Brooklyn,51
Brooklyn,119
Brooklyn,30
Brooklyn,100
Brooklyn,30
Brooklyn,60
Brooklyn,65
Brooklyn,140
Brooklyn,85
Brooklyn,90
Brooklyn,75
Brooklyn,60
Brooklyn,80
Brooklyn,137
Brooklyn,120
Brooklyn,48
Brooklyn,179
Brooklyn,58
Brooklyn,50
Brooklyn,110
Brooklyn,120
Brooklyn,50
Brooklyn,48
Brooklyn,45
Brooklyn,50
Brooklyn,75
Brooklyn,65
Brooklyn,80
Brooklyn,43
Brooklyn,39
Brooklyn,70
Brooklyn,130
Brooklyn,85
Brooklyn,95
Brooklyn,90
Brooklyn,45
Brooklyn,38
Brooklyn,130
Brooklyn,75
Brooklyn,67
Brooklyn,249
Brooklyn,111
Brooklyn,65
Brooklyn,45
Brooklyn,299
Brooklyn,150
Brooklyn,100
Brooklyn,53
Brooklyn,40
Brooklyn,250
Brooklyn,85
Brooklyn,45
Brooklyn,160
Brooklyn,120
Brooklyn,151
Brooklyn,30
Brooklyn,67
Brooklyn,153
Brooklyn,75
Brooklyn,98
Brooklyn,131
Brooklyn,130
Brooklyn,200
Brooklyn,180
Brooklyn,140
Brooklyn,50
Brooklyn,89
Brooklyn,65
Brooklyn,55
Brooklyn,150
Brooklyn,150
Brooklyn,325
Brooklyn,91
Brooklyn,41
Brooklyn,57
Brooklyn,65
Brooklyn,149
Brooklyn,90
Brooklyn,165
Brooklyn,224
Brooklyn,49
Brooklyn,650
Brooklyn,50
Brooklyn,55
Brooklyn,90
Brooklyn,100
Brooklyn,55
Brooklyn,45
Brooklyn,159
Brooklyn,92
Brooklyn,180
Brooklyn,80
Brooklyn,120
Brooklyn,130
Brooklyn,84
Brooklyn,50
Brooklyn,325
Brooklyn,160
Brooklyn,47
Brooklyn,200
Brooklyn,75
Brooklyn,39
Brooklyn,120
Brooklyn,53
Brooklyn,50
Brooklyn,249
Brooklyn,53
Brooklyn,60
Brooklyn,60
Brooklyn,95
Brooklyn,180
Brooklyn,50
Brooklyn,85
Brooklyn,125
Brooklyn,65
Brooklyn,60
Brooklyn,42
Brooklyn,55
Brooklyn,115
Brooklyn,95
Brooklyn,113
Brooklyn,50
Brooklyn,125
Brooklyn,75
Brooklyn,56
Brooklyn,125
Brooklyn,75
Brooklyn,200
Brooklyn,40
Brooklyn,75
Brooklyn,45
Brooklyn,120
Brooklyn,51
Brooklyn,83
Brooklyn,55
Brooklyn,85
Brooklyn,95
Brooklyn,170
Brooklyn,111
Brooklyn,125
Brooklyn,34
Brooklyn,79
Brooklyn,80
Brooklyn,89
Brooklyn,85
Brooklyn,38
Brooklyn,29
Brooklyn,45
Brooklyn,147
Brooklyn,154
Brooklyn,150
Brooklyn,65
Brooklyn,99
Brooklyn,45
Brooklyn,45
Brooklyn,450
Brooklyn,67
Brooklyn,149
Brooklyn,80
Brooklyn,150
Brooklyn,42
Brooklyn,40
Brooklyn,70
Brooklyn,200
Brooklyn,75
Brooklyn,180
Brooklyn,75
Brooklyn,85
Brooklyn,92
Brooklyn,100
Brooklyn,99
Brooklyn,110
Brooklyn,50
Brooklyn,110
Brooklyn,85
Brooklyn,65
Brooklyn,80
Brooklyn,75
Brooklyn,125
Brooklyn,115
Brooklyn,90
Brooklyn,140
Brooklyn,30
Brooklyn,55
Brooklyn,65
Brooklyn,65
Brooklyn,55
Brooklyn,73
Brooklyn,75
Brooklyn,100
Brooklyn,120
Brooklyn,155
Brooklyn,100
Brooklyn,30
Brooklyn,50
Brooklyn,200
Brooklyn,85
Brooklyn,139
Brooklyn,135
Brooklyn,150
Brooklyn,185
Brooklyn,400
Brooklyn,59
Brooklyn,200
Brooklyn,100
Brooklyn,45
Brooklyn,125
Brooklyn,95
Brooklyn,149
Brooklyn,99
Brooklyn,125
Brooklyn,107
Brooklyn,125
Brooklyn,65
Brooklyn,45
Brooklyn,75
Brooklyn,35
Brooklyn,200
Brooklyn,95
Brooklyn,250
Brooklyn,70
Brooklyn,81
Brooklyn,55
Brooklyn,110
Brooklyn,220
Brooklyn,110
Brooklyn,90
Brooklyn,99
Brooklyn,48
Brooklyn,45
Brooklyn,85
Brooklyn,100
Brooklyn,65
Brooklyn,250
Brooklyn,170
Brooklyn,58
Brooklyn,45
Brooklyn,299
Brooklyn,150
Brooklyn,50
Brooklyn,172
Brooklyn,175
Brooklyn,150
Brooklyn,100
Brooklyn,295
Brooklyn,40
Brooklyn,43
Brooklyn,50
Brooklyn,85
Brooklyn,73
Brooklyn,49
Brooklyn,130
Brooklyn,132
Brooklyn,35
Brooklyn,47
Brooklyn,60
Brooklyn,100
Brooklyn,80
Brooklyn,78
Brooklyn,145
Brooklyn,99
Brooklyn,120
Brooklyn,99
Brooklyn,55
Brooklyn,55
Brooklyn,80
Brooklyn,40
Brooklyn,163
Brooklyn,141
Brooklyn,59
Brooklyn,50
Brooklyn,189
Brooklyn,48
Brooklyn,49
Brooklyn,55
Brooklyn,80
Brooklyn,80
Brooklyn,78
Brooklyn,120
Brooklyn,75
Brooklyn,60
Brooklyn,75
Brooklyn,99
Brooklyn,160
Brooklyn,50
Brooklyn,100
Brooklyn,33
Brooklyn,100
Brooklyn,35
Brooklyn,55
Brooklyn,60
Brooklyn,89
Brooklyn,57
Brooklyn,52
Brooklyn,70
Brooklyn,170
Brooklyn,62
Brooklyn,160
Brooklyn,100
Brooklyn,110
Brooklyn,120
Brooklyn,150
Brooklyn,150
Brooklyn,95
Brooklyn,37
Brooklyn,75
Brooklyn,67
Brooklyn,59
Brooklyn,227
Brooklyn,80
Brooklyn,225
Brooklyn,109
Brooklyn,79
Brooklyn,60
Brooklyn,250
Brooklyn,135
Brooklyn,50
Brooklyn,120
Brooklyn,160
Brooklyn,72
Brooklyn,72
Brooklyn,48
Brooklyn,95
Brooklyn,65
Brooklyn,113
Brooklyn,175
Brooklyn,575
Brooklyn,135
Brooklyn,152
Brooklyn,800
Brooklyn,80
Brooklyn,140
Brooklyn,100
Brooklyn,94
Brooklyn,45
Brooklyn,65
Brooklyn,155
Brooklyn,50
Brooklyn,50
Brooklyn,136
Brooklyn,80
Brooklyn,200
Brooklyn,148
Brooklyn,90
Brooklyn,239
Brooklyn,100
Brooklyn,50
Brooklyn,55
Brooklyn,180
Brooklyn,100
Brooklyn,88
Brooklyn,56
Brooklyn,98
Brooklyn,93
Brooklyn,250
Brooklyn,225
Brooklyn,400
Brooklyn,130
Brooklyn,249
Brooklyn,85
Brooklyn,60
Brooklyn,80
Brooklyn,250
Brooklyn,75
Brooklyn,215
Brooklyn,102
Brooklyn,25
Brooklyn,280
Brooklyn,70
Brooklyn,80
Brooklyn,145
Brooklyn,86
Brooklyn,90
Brooklyn,70
Brooklyn,64
Brooklyn,60
Brooklyn,100
Brooklyn,218
Brooklyn,200
Brooklyn,90
Brooklyn,105
Brooklyn,150
Brooklyn,154
Brooklyn,50
Brooklyn,70
Brooklyn,40
Brooklyn,100
Brooklyn,50
Brooklyn,88
Brooklyn,70
Brooklyn,78
Brooklyn,50
Brooklyn,60
Brooklyn,150
Brooklyn,60
Brooklyn,105
Brooklyn,125
Brooklyn,75
Brooklyn,259
Brooklyn,60
Brooklyn,180
Brooklyn,130
Brooklyn,50
Brooklyn,45
Brooklyn,37
Brooklyn,40
Brooklyn,45
Brooklyn,40
Brooklyn,85
Brooklyn,150
Brooklyn,90
Brooklyn,55
Brooklyn,45
Brooklyn,88
Brooklyn,40
Brooklyn,54
Brooklyn,99
Brooklyn,249
Brooklyn,195
Brooklyn,59
Brooklyn,105
Brooklyn,54
Brooklyn,99
Brooklyn,57
Brooklyn,95
Brooklyn,150
Brooklyn,85
Brooklyn,41
Brooklyn,85
Brooklyn,120
Brooklyn,54
Brooklyn,60
Brooklyn,51
Brooklyn,250
Brooklyn,125
Brooklyn,60
Brooklyn,200
Brooklyn,75
Brooklyn,100
Brooklyn,55
Brooklyn,60
Brooklyn,188
Brooklyn,140
Brooklyn,150
Brooklyn,65
Brooklyn,150
Brooklyn,100
Brooklyn,90
Brooklyn,68
Brooklyn,100
Brooklyn,65
Brooklyn,40
Brooklyn,80
Brooklyn,50
Brooklyn,135
Brooklyn,35
Brooklyn,85
Brooklyn,60
Brooklyn,45
Brooklyn,50
Brooklyn,151
Brooklyn,139
Brooklyn,55
Brooklyn,65
Brooklyn,130
Brooklyn,70
Brooklyn,130
Brooklyn,98
Brooklyn,120
Brooklyn,75
Brooklyn,60
Brooklyn,125
Brooklyn,60
Brooklyn,100
Brooklyn,90
Brooklyn,70
Brooklyn,113
Brooklyn,130
Brooklyn,50
Brooklyn,125
Brooklyn,45
Brooklyn,150
Brooklyn,170
Brooklyn,85
Brooklyn,41
Brooklyn,80
Brooklyn,75
Brooklyn,175
Brooklyn,50
Brooklyn,50
Brooklyn,50
Brooklyn,95
Brooklyn,350
Brooklyn,40
Brooklyn,39
Brooklyn,185
Brooklyn,100
Brooklyn,130
Brooklyn,125
Brooklyn,85
Brooklyn,250
Brooklyn,99
Brooklyn,38
Brooklyn,90
Brooklyn,83
Brooklyn,80
Brooklyn,400
Brooklyn,80
Brooklyn,75
Brooklyn,349
Brooklyn,66
Brooklyn,144
Brooklyn,51
Brooklyn,135
Brooklyn,65
Brooklyn,160
Brooklyn,65
Brooklyn,125
Brooklyn,105
Brooklyn,150
Brooklyn,95
Brooklyn,75
Brooklyn,88
Brooklyn,390
Brooklyn,60
Brooklyn,45
Brooklyn,75
Brooklyn,38
Brooklyn,70
Brooklyn,180
Brooklyn,200
Brooklyn,300
Brooklyn,425
Brooklyn,77
Brooklyn,110
Brooklyn,150
Brooklyn,71
Brooklyn,65
Brooklyn,408
Brooklyn,95
Brooklyn,125
Brooklyn,86
Brooklyn,32
Brooklyn,45
Brooklyn,95
Brooklyn,150
Brooklyn,75
Brooklyn,150
Brooklyn,500
Brooklyn,80
Brooklyn,79
Brooklyn,100
Brooklyn,135
Brooklyn,80
Brooklyn,95
Brooklyn,160
Brooklyn,45
Brooklyn,101
Brooklyn,90
Brooklyn,65
Brooklyn,39
Brooklyn,39
Brooklyn,100
Brooklyn,150
Brooklyn,110
Brooklyn,175
Brooklyn,90
Brooklyn,90
Brooklyn,250
Brooklyn,95
Brooklyn,87
Brooklyn,150
Brooklyn,40
Brooklyn,29
Brooklyn,90
Brooklyn,350
Brooklyn,90
Brooklyn,138
Brooklyn,95
Brooklyn,90
Brooklyn,130
Brooklyn,70
Brooklyn,115
Brooklyn,100
Brooklyn,40
Brooklyn,140
Brooklyn,70
Brooklyn,250
Brooklyn,65
Brooklyn,40
Brooklyn,50
Brooklyn,50
Brooklyn,170
Brooklyn,125
Brooklyn,125
Brooklyn,70
Brooklyn,149
Brooklyn,90
Brooklyn,80
Brooklyn,45
Brooklyn,65
Brooklyn,45
Brooklyn,99
Brooklyn,55
Brooklyn,449
Brooklyn,74
Brooklyn,70
Brooklyn,147
Brooklyn,50
Brooklyn,80
Brooklyn,100
Brooklyn,70
Brooklyn,150
Brooklyn,198
Brooklyn,39
Brooklyn,145
Brooklyn,90
Brooklyn,125
Brooklyn,75
Brooklyn,2000
Brooklyn,90
Brooklyn,61
Brooklyn,160
Brooklyn,69
Brooklyn,199
Brooklyn,95
Brooklyn,120
Brooklyn,190
Brooklyn,160
Brooklyn,65
Brooklyn,50
Brooklyn,100
Brooklyn,185
Brooklyn,135
Brooklyn,345
Brooklyn,275
Brooklyn,85
Brooklyn,130
Brooklyn,100
Brooklyn,90
Brooklyn,140
Brooklyn,110
Brooklyn,40
Brooklyn,200
Brooklyn,155
Brooklyn,75
Brooklyn,139
Brooklyn,39
Brooklyn,79
Brooklyn,95
Brooklyn,93
Brooklyn,71
Brooklyn,88
Brooklyn,55
Brooklyn,75
Brooklyn,40
Brooklyn,48
Brooklyn,126
Brooklyn,229
Brooklyn,40
Brooklyn,200
Brooklyn,100
Brooklyn,250
Brooklyn,89
Brooklyn,200
Brooklyn,160
Brooklyn,119
Brooklyn,300
Brooklyn,98
Brooklyn,199
Brooklyn,125
Brooklyn,60
Brooklyn,160
Brooklyn,115
Brooklyn,79
Brooklyn,120
Brooklyn,54
Brooklyn,90
Brooklyn,260
Brooklyn,120
Brooklyn,55
Brooklyn,130
Brooklyn,109
Brooklyn,99
Brooklyn,55
Brooklyn,180
Brooklyn,135
Brooklyn,45
Brooklyn,350
Brooklyn,176
Brooklyn,89
Brooklyn,100
Brooklyn,150
Brooklyn,63
Brooklyn,63
Brooklyn,90
Brooklyn,164
Brooklyn,250
Brooklyn,111
Brooklyn,120
Brooklyn,95
Brooklyn,100
Brooklyn,49
Brooklyn,116
Brooklyn,65
Brooklyn,70
Brooklyn,59
Brooklyn,89
Brooklyn,59
Brooklyn,55
Brooklyn,45
Brooklyn,69
Brooklyn,365
Brooklyn,136
Brooklyn,175
Brooklyn,90
Brooklyn,150
Brooklyn,450
Brooklyn,200
Brooklyn,99
Brooklyn,39
Brooklyn,80
Brooklyn,105
Brooklyn,150
Brooklyn,70
Brooklyn,146
Brooklyn,125
Brooklyn,125
Brooklyn,182
Brooklyn,55
Brooklyn,255
Brooklyn,125
Brooklyn,60
Brooklyn,80
Brooklyn,54
Brooklyn,170
Brooklyn,65
Brooklyn,44
Brooklyn,139
Brooklyn,300
Brooklyn,85
Brooklyn,83
Brooklyn,50
Brooklyn,49
Brooklyn,79
Brooklyn,130
Brooklyn,153
Brooklyn,350
Brooklyn,500
Brooklyn,90
Brooklyn,160
Brooklyn,95
Brooklyn,200
Brooklyn,99
Brooklyn,28
Brooklyn,250
Brooklyn,50
Brooklyn,49
Brooklyn,200
Brooklyn,62
Brooklyn,80
Brooklyn,87
Brooklyn,99
Brooklyn,109
Brooklyn,209
Brooklyn,75
Brooklyn,35
Brooklyn,80
Brooklyn,70
Brooklyn,150
Brooklyn,142
Brooklyn,35
Brooklyn,150
Brooklyn,47
Brooklyn,100
Brooklyn,85
Brooklyn,33
Brooklyn,50
Brooklyn,72
Brooklyn,48
Brooklyn,100
Brooklyn,180
Brooklyn,300
Brooklyn,53
Brooklyn,160
Brooklyn,48
Brooklyn,89
Brooklyn,42
Brooklyn,57
Brooklyn,43
Brooklyn,105
Brooklyn,38
Brooklyn,159
Brooklyn,700
Brooklyn,50
Brooklyn,70
Brooklyn,225
Brooklyn,110
Brooklyn,63
Brooklyn,65
Brooklyn,25
Brooklyn,89
Brooklyn,158
Brooklyn,169
Brooklyn,50
Brooklyn,42
Brooklyn,130
Brooklyn,58
Brooklyn,150
Brooklyn,250
Brooklyn,150
Brooklyn,49
Brooklyn,40
Brooklyn,900
Brooklyn,200
Brooklyn,50
Brooklyn,110
Brooklyn,60
Brooklyn,35
Brooklyn,45
Brooklyn,40
Brooklyn,42
Brooklyn,110
Brooklyn,185
Brooklyn,65
Brooklyn,950
Brooklyn,275
Brooklyn,200
Brooklyn,60
Brooklyn,40
Brooklyn,100
Brooklyn,95
Brooklyn,180
Brooklyn,139
Brooklyn,19
Brooklyn,169
Brooklyn,115
Brooklyn,45
Brooklyn,39
Brooklyn,91
Brooklyn,46
Brooklyn,65
Brooklyn,45
Brooklyn,50
Brooklyn,155
Brooklyn,149
Brooklyn,60
Brooklyn,130
Brooklyn,44
Brooklyn,195
Brooklyn,37
Brooklyn,150
Brooklyn,33
Brooklyn,41
Brooklyn,120
Brooklyn,35
Brooklyn,150
Brooklyn,35
Brooklyn,300
Brooklyn,225
Brooklyn,70
Brooklyn,220
Brooklyn,80
Brooklyn,50
Brooklyn,120
Brooklyn,149
Brooklyn,22
Brooklyn,49
Brooklyn,70
Brooklyn,340
Brooklyn,75
Brooklyn,49
Brooklyn,40
Brooklyn,47
Brooklyn,84
Brooklyn,50
Brooklyn,60
Brooklyn,170
Brooklyn,170
Brooklyn,75
Brooklyn,75
Brooklyn,60
Brooklyn,75
Brooklyn,145
Brooklyn,200
Brooklyn,86
Brooklyn,59
Brooklyn,55
Brooklyn,100
Brooklyn,75
Brooklyn,100
Brooklyn,50
Brooklyn,98
Brooklyn,70
Brooklyn,35
Brooklyn,200
Brooklyn,85
Brooklyn,34
Brooklyn,150
Brooklyn,73
Brooklyn,69
Brooklyn,66
Brooklyn,225
Brooklyn,73
Brooklyn,125
Brooklyn,290
Brooklyn,145
Brooklyn,75
Brooklyn,130
Brooklyn,59
Brooklyn,180
Brooklyn,250
Brooklyn,40
Brooklyn,265
Brooklyn,130
Brooklyn,75
Brooklyn,65
Brooklyn,65
Brooklyn,300
Brooklyn,55
Brooklyn,70
Brooklyn,49
Brooklyn,50
Brooklyn,158
Brooklyn,50
Brooklyn,120
Brooklyn,150
Brooklyn,209
Brooklyn,30
Brooklyn,250
Brooklyn,50
Brooklyn,160
Brooklyn,60
Brooklyn,29
Brooklyn,135
Brooklyn,140
Brooklyn,200
Brooklyn,76
Brooklyn,200
Brooklyn,25
Brooklyn,90
Brooklyn,45
Brooklyn,85
Brooklyn,21
Brooklyn,129
Brooklyn,135
Brooklyn,145
Brooklyn,199
Brooklyn,150
Brooklyn,25
Brooklyn,130
Brooklyn,85
Brooklyn,110
Brooklyn,60
Brooklyn,72
Brooklyn,55
Brooklyn,99
Brooklyn,175
Brooklyn,75
Brooklyn,60
Brooklyn,36
Brooklyn,54
Brooklyn,35
Brooklyn,53
Brooklyn,175
Brooklyn,48
Brooklyn,39
Brooklyn,29
Brooklyn,70
Brooklyn,95
Brooklyn,77
Brooklyn,75
Brooklyn,210
Brooklyn,175
Brooklyn,82
Brooklyn,114
Brooklyn,93
Brooklyn,150
Brooklyn,58
Brooklyn,185
Brooklyn,50
Brooklyn,131
Brooklyn,80
Brooklyn,50
Brooklyn,130
Brooklyn,150
Brooklyn,150
Brooklyn,30
Brooklyn,64
Brooklyn,135
Brooklyn,55
Brooklyn,165
Brooklyn,120
Brooklyn,60
Brooklyn,169
Brooklyn,85
Brooklyn,68
Brooklyn,108
Brooklyn,110
Brooklyn,149
Brooklyn,90
Brooklyn,250
Brooklyn,230
Brooklyn,90
Brooklyn,200
Brooklyn,49
Brooklyn,100
Brooklyn,47
Brooklyn,360
Brooklyn,50
Brooklyn,40
Brooklyn,85
Brooklyn,700
Brooklyn,60
Brooklyn,50
Brooklyn,85
Brooklyn,80
Brooklyn,35
Brooklyn,135
Brooklyn,40
Brooklyn,150
Brooklyn,35
Brooklyn,38
Brooklyn,70
Brooklyn,53
Brooklyn,135
Brooklyn,525
Brooklyn,200
Brooklyn,200
Brooklyn,145
Brooklyn,80
Brooklyn,123
Brooklyn,100
Brooklyn,37
Brooklyn,39
Brooklyn,29
Brooklyn,80
Brooklyn,55
Brooklyn,49
Brooklyn,135
Brooklyn,300
Brooklyn,70
Brooklyn,80
Brooklyn,50
Brooklyn,110
Brooklyn,125
Brooklyn,40
Brooklyn,115
Brooklyn,30
Brooklyn,150
Brooklyn,85
Brooklyn,135
Brooklyn,140
Brooklyn,130
Brooklyn,35
Brooklyn,55
Brooklyn,43
Brooklyn,36
Brooklyn,150
Brooklyn,97
Brooklyn,28
Brooklyn,179
Brooklyn,350
Brooklyn,63
Brooklyn,60
Brooklyn,140
Brooklyn,49
Brooklyn,58
Brooklyn,110
Brooklyn,55
Brooklyn,57
Brooklyn,25
Brooklyn,97
Brooklyn,80
Brooklyn,180
Brooklyn,89
Brooklyn,97
Brooklyn,97
Brooklyn,50
Brooklyn,150
Brooklyn,70
Brooklyn,44
Brooklyn,84
Brooklyn,30
Brooklyn,76
Brooklyn,124
Brooklyn,45
Brooklyn,200
Brooklyn,100
Brooklyn,117
Brooklyn,220
Brooklyn,100
Brooklyn,450
Brooklyn,31
Brooklyn,38
Brooklyn,170
Brooklyn,68
Brooklyn,37
Brooklyn,92
Brooklyn,125
Brooklyn,71
Brooklyn,40
Brooklyn,45
Brooklyn,60
Brooklyn,60
Brooklyn,50
Brooklyn,55
Brooklyn,180
Brooklyn,50
Brooklyn,49
Brooklyn,325
Brooklyn,100
Brooklyn,50
Brooklyn,105
Brooklyn,175
Brooklyn,60
Brooklyn,150
Brooklyn,59
Brooklyn,45
Brooklyn,170
Brooklyn,65
Brooklyn,100
Brooklyn,75
Brooklyn,125
Brooklyn,100
Brooklyn,40
Brooklyn,120
Brooklyn,45
Brooklyn,95
Brooklyn,130
Brooklyn,80
Brooklyn,80
Brooklyn,45
Brooklyn,38
Brooklyn,50
Brooklyn,285
Brooklyn,120
Brooklyn,119
Brooklyn,85
Brooklyn,67
Brooklyn,139
Brooklyn,250
Brooklyn,50
Brooklyn,199
Brooklyn,64
Brooklyn,225
Brooklyn,60
Brooklyn,264
Brooklyn,55
Brooklyn,28
Brooklyn,120
Brooklyn,90
Brooklyn,50
Brooklyn,50
Brooklyn,225
Brooklyn,280
Brooklyn,55
Brooklyn,140
Brooklyn,74
Brooklyn,114
Brooklyn,80
Brooklyn,31
Brooklyn,80
Brooklyn,190
Brooklyn,399
Brooklyn,85
Brooklyn,63
Brooklyn,50
Brooklyn,58
Brooklyn,70
Brooklyn,72
Brooklyn,52
Brooklyn,117
Brooklyn,89
Brooklyn,30
Brooklyn,200
Brooklyn,38
Brooklyn,41
Brooklyn,75
Brooklyn,90
Brooklyn,93
Brooklyn,350
Brooklyn,179
Brooklyn,116
Brooklyn,60
Brooklyn,137
Brooklyn,45
Brooklyn,165
Brooklyn,60
